metric,max_emerg_wait,value,num_beds
emergency_surgery,1,"[148.75000000000003, 140.52499999999998, 144.89999999999992, 150.32499999999996, 140.87499999999994, 139.475, 137.89999999999998, 133.69999999999996, 142.62500000000003, 147.525, 135.62500000000003, 151.375, 129.67499999999998, 133.17500000000004, 142.275, 132.12500000000003, 144.375, 131.94999999999996, 130.2, 144.89999999999998, 134.92499999999995, 141.22500000000002, 139.125, 142.97500000000002, 140.0, 133.525, 133.70000000000002, 156.2750000000001, 127.4, 140.17499999999998, 142.27500000000003, 149.10000000000002, 134.92499999999998, 133.7, 149.275, 143.85000000000002, 125.29999999999998, 147.7, 130.02499999999995, 144.02499999999995, 115.32499999999999, 155.925, 138.95, 146.82500000000002, 140.35, 132.12500000000003, 136.67499999999998, 145.25, 135.97499999999997, 149.45, 137.89999999999998, 124.77499999999999, 139.475, 145.77500000000003, 141.92499999999993, 154.0, 138.07500000000002, 155.39999999999998, 138.42499999999998, 154.52499999999995, 136.14999999999995, 142.44999999999996, 139.65, 152.77499999999995, 135.45000000000002, 146.82499999999993, 139.47499999999997, 140.69999999999996, 143.85, 136.67499999999995, 152.42499999999998, 149.27499999999998, 142.45000000000005, 149.62499999999994, 140.0, 143.675, 141.92499999999993, 136.84999999999997, 148.925, 153.825, 135.27500000000006, 137.725, 150.32499999999996, 139.29999999999998, 130.725, 140.87499999999994, 152.42500000000004, 145.59999999999997, 139.99999999999994, 137.37499999999994, 125.12499999999999, 137.20000000000002, 132.12499999999997, 127.22499999999997, 150.325, 125.3, 131.59999999999997, 131.94999999999996, 143.85, 148.39999999999995]",90
elective_surgery,1,"[60.1875, 61.3125, 62.375, 61.125, 60.5, 66.9375, 68.5625, 67.4375, 64.9375, 60.6875, 69.0, 60.375, 67.5625, 68.3125, 67.6875, 68.0, 59.6875, 67.625, 67.4375, 61.25, 67.75, 65.125, 67.6875, 64.25, 67.875, 68.9375, 67.6875, 59.6875, 67.5, 61.1875, 67.0625, 59.4375, 68.1875, 67.9375, 61.0625, 68.0, 68.1875, 60.4375, 68.3125, 68.4375, 67.8125, 60.125, 65.25, 61.4375, 67.875, 68.1875, 66.25, 59.8125, 63.4375, 60.75, 68.5, 68.1875, 67.75, 59.8125, 68.5625, 59.375, 67.4375, 58.6875, 68.4375, 59.125, 66.8125, 60.5625, 67.875, 60.0, 66.3125, 61.0625, 63.3125, 67.375, 63.1875, 68.75, 60.0, 60.125, 62.75, 61.8125, 64.8125, 60.125, 60.6875, 68.125, 60.875, 61.4375, 67.375, 68.5, 60.5625, 67.8125, 68.5, 67.5625, 61.125, 60.0625, 67.0, 67.6875, 67.8125, 64.125, 67.0625, 67.75, 60.125, 68.4375, 68.25, 68.9375, 68.125, 60.625]",90
daycase_surgery,1,"[31.21875, 31.875, 31.375, 29.5625, 31.0, 32.53125, 34.78125, 33.59375, 30.9375, 31.40625, 34.6875, 31.4375, 33.21875, 34.46875, 31.21875, 34.96875, 31.78125, 32.8125, 33.90625, 30.875, 33.9375, 30.90625, 32.3125, 31.28125, 33.375, 33.9375, 35.59375, 28.875, 34.5625, 31.96875, 33.09375, 28.90625, 35.21875, 33.1875, 29.59375, 34.0, 42.28125, 31.375, 33.53125, 31.125, 41.625, 29.21875, 31.46875, 30.875, 31.0625, 31.28125, 31.1875, 31.1875, 31.46875, 31.90625, 33.21875, 33.875, 31.15625, 32.5, 33.78125, 31.8125, 32.125, 29.09375, 32.15625, 29.75, 33.90625, 31.125, 33.09375, 29.0, 33.84375, 31.28125, 33.84375, 31.6875, 33.6875, 31.4375, 31.34375, 32.0625, 32.0, 30.96875, 31.21875, 31.125, 32.3125, 31.40625, 30.90625, 28.78125, 31.5625, 30.9375, 31.84375, 32.34375, 34.59375, 34.53125, 31.25, 31.375, 31.9375, 31.28125, 34.09375, 34.6875, 33.1875, 35.625, 29.03125, 33.6875, 33.4375, 33.65625, 32.84375, 30.90625]",90
emergency_patients_seen,2,"[88, 91, 88, 85, 87, 87, 86, 86, 95, 87, 93, 89, 81, 83, 93, 85, 87, 82, 90, 86, 83, 85, 89, 95, 88, 87, 92, 93, 78, 91, 87, 96, 87, 86, 85, 88, 82, 88, 81, 85, 77, 95, 90, 95, 90, 83, 81, 88, 85, 92, 86, 83, 87, 89, 87, 94, 85, 91, 89, 91, 84, 92, 90, 91, 90, 91, 85, 90, 90, 85, 91, 91, 88, 93, 84, 87, 81, 82, 85, 93, 87, 87, 87, 90, 79, 89, 93, 90, 90, 89, 85, 90, 87, 83, 89, 80, 84, 88, 86, 86]",90
elective_patients_seen,2,"[28, 38, 30, 31, 32, 33, 31, 31, 31, 31, 30, 30, 35, 35, 33, 34, 33, 34, 31, 28, 32, 34, 33, 30, 30, 31, 33, 29, 30, 33, 31, 27, 31, 29, 31, 34, 31, 32, 35, 33, 31, 28, 30, 32, 30, 31, 32, 28, 31, 30, 32, 31, 32, 30, 31, 28, 31, 28, 33, 26, 29, 29, 30, 30, 25, 33, 34, 32, 35, 34, 24, 28, 30, 33, 31, 30, 27, 32, 28, 31, 32, 32, 27, 31, 32, 29, 30, 32, 33, 33, 31, 30, 31, 32, 28, 33, 36, 31, 32, 27]",90
daycase_patients_seen,2,"[33, 32, 28, 30, 28, 29, 33, 29, 34, 28, 36, 26, 29, 31, 29, 33, 30, 30, 31, 32, 30, 25, 29, 33, 30, 30, 33, 24, 34, 27, 27, 25, 31, 24, 27, 35, 40, 28, 32, 32, 36, 27, 25, 26, 26, 31, 31, 28, 31, 29, 32, 35, 31, 30, 35, 26, 28, 29, 27, 28, 32, 30, 33, 22, 28, 31, 27, 32, 32, 28, 29, 31, 26, 29, 29, 24, 34, 35, 31, 30, 30, 33, 31, 29, 35, 29, 27, 36, 31, 33, 26, 31, 30, 32, 25, 29, 28, 27, 25, 25]",90
emergency_patients_cancelled,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",90
elective_patients_cancelled,2,"[11, 9, 8, 10, 10, 9, 9, 9, 8, 13, 8, 12, 8, 9, 8, 8, 8, 10, 9, 11, 8, 9, 8, 7, 9, 8, 8, 11, 8, 9, 10, 13, 7, 8, 11, 7, 7, 8, 8, 8, 7, 11, 11, 7, 9, 8, 8, 12, 9, 11, 8, 9, 8, 9, 8, 13, 8, 11, 8, 9, 8, 10, 9, 12, 8, 10, 7, 8, 8, 9, 12, 13, 8, 9, 11, 11, 11, 7, 12, 11, 8, 8, 10, 7, 9, 8, 12, 6, 7, 8, 8, 10, 7, 9, 12, 8, 9, 8, 8, 11]",90
daycase_patients_cancelled,2,"[30, 26, 31, 30, 30, 25, 26, 30, 25, 36, 31, 33, 29, 32, 25, 30, 30, 28, 32, 31, 31, 36, 36, 24, 30, 27, 24, 28, 25, 29, 26, 36, 27, 29, 28, 29, 21, 33, 31, 29, 25, 34, 36, 31, 32, 31, 31, 32, 32, 31, 27, 24, 32, 29, 30, 33, 28, 32, 33, 31, 26, 29, 32, 33, 29, 33, 29, 27, 30, 26, 32, 29, 31, 32, 29, 33, 30, 35, 33, 34, 29, 30, 30, 27, 30, 32, 32, 31, 24, 31, 25, 28, 26, 27, 34, 27, 26, 30, 29, 29]",90
emergency_surgery,2,"[148.75000000000003, 140.52499999999998, 144.89999999999992, 150.32499999999996, 140.87499999999994, 139.475, 137.89999999999998, 133.69999999999996, 142.62500000000003, 147.525, 135.62500000000003, 151.375, 129.67499999999998, 133.17500000000004, 142.275, 132.12500000000003, 144.375, 131.94999999999996, 130.2, 144.89999999999998, 134.92499999999995, 141.22500000000002, 139.125, 142.97500000000002, 140.0, 133.525, 133.70000000000002, 156.2750000000001, 127.4, 140.17499999999998, 142.27500000000003, 149.10000000000002, 134.92499999999998, 133.7, 149.275, 143.85000000000002, 125.29999999999998, 147.7, 130.02499999999995, 144.02499999999995, 115.32499999999999, 155.925, 138.95, 146.82500000000002, 140.35, 132.12500000000003, 136.67499999999998, 145.25, 135.97499999999997, 149.45, 137.89999999999998, 124.77499999999999, 139.475, 145.77500000000003, 141.92499999999993, 154.0, 138.07500000000002, 153.825, 138.42499999999998, 154.52499999999995, 136.14999999999995, 142.44999999999996, 139.65, 152.77499999999995, 135.45000000000002, 146.82499999999993, 139.47499999999997, 140.69999999999996, 143.85, 136.67499999999995, 152.42499999999998, 149.27499999999998, 142.45000000000005, 149.62499999999994, 140.0, 143.675, 141.92499999999993, 136.84999999999997, 148.925, 153.825, 135.27500000000006, 137.725, 150.32499999999996, 139.29999999999998, 130.725, 140.87499999999994, 152.42500000000004, 145.59999999999997, 139.99999999999994, 137.37499999999994, 125.12499999999999, 137.20000000000002, 132.12499999999997, 127.22499999999997, 150.325, 125.3, 131.59999999999997, 131.94999999999996, 143.85, 148.39999999999995]",90
elective_surgery,2,"[62.375, 69.25, 67.5, 63.3125, 68.125, 66.9375, 68.5625, 67.4375, 68.5625, 60.6875, 69.0, 60.375, 67.5625, 68.3125, 67.6875, 68.0, 67.3125, 67.625, 67.4375, 61.25, 67.75, 68.375, 67.6875, 67.875, 67.875, 68.9375, 67.6875, 59.6875, 67.5, 68.8125, 67.0625, 59.4375, 68.1875, 67.9375, 61.0625, 68.0, 68.1875, 68.125, 68.3125, 68.4375, 67.8125, 60.125, 65.25, 69.25, 67.875, 68.1875, 66.25, 62.0, 67.8125, 60.75, 68.5, 68.1875, 67.75, 67.5, 68.5625, 59.375, 67.4375, 59.75, 68.4375, 59.125, 66.8125, 66.8125, 67.875, 60.0, 66.3125, 66.5625, 68.75, 67.375, 68.6875, 68.75, 60.0, 60.125, 67.875, 68.0625, 64.8125, 64.5, 65.4375, 68.125, 60.875, 61.4375, 67.375, 68.5, 60.5625, 67.8125, 68.5, 67.5625, 61.125, 67.375, 67.6875, 67.6875, 67.8125, 64.125, 67.0625, 67.75, 60.125, 68.4375, 68.25, 68.9375, 68.125, 62.8125]",90
daycase_surgery,2,"[31.21875, 34.25, 31.375, 34.5, 31.0, 34.71875, 34.78125, 33.59375, 34.375, 32.5, 34.6875, 31.4375, 33.21875, 34.46875, 33.59375, 34.96875, 34.125, 32.8125, 33.90625, 30.875, 33.9375, 30.90625, 33.40625, 33.65625, 33.375, 33.9375, 37.21875, 28.875, 34.5625, 31.96875, 33.09375, 31.09375, 35.21875, 33.1875, 31.96875, 35.09375, 42.8125, 31.375, 35.5625, 33.3125, 41.625, 31.40625, 31.46875, 30.875, 31.0625, 31.28125, 33.53125, 31.1875, 31.46875, 31.90625, 35.0, 37.34375, 33.53125, 33.9375, 33.78125, 31.8125, 32.125, 29.09375, 32.15625, 31.9375, 35.375, 31.125, 33.09375, 31.375, 34.5625, 31.28125, 33.84375, 34.0625, 33.6875, 33.625, 31.34375, 32.96875, 32.0, 30.96875, 33.59375, 31.125, 32.3125, 33.78125, 30.90625, 31.125, 33.9375, 33.28125, 31.84375, 33.96875, 37.53125, 34.53125, 32.34375, 33.75, 35.78125, 33.65625, 35.1875, 35.40625, 33.1875, 39.6875, 29.03125, 38.28125, 33.4375, 33.65625, 35.21875, 30.90625]",90
emergency_patients_seen,3,"[88, 91, 88, 85, 87, 87, 86, 86, 95, 87, 93, 89, 81, 83, 93, 85, 87, 82, 90, 86, 83, 85, 89, 95, 88, 87, 92, 93, 78, 91, 87, 96, 87, 86, 85, 88, 82, 88, 81, 85, 77, 95, 90, 95, 90, 83, 81, 88, 85, 92, 86, 83, 87, 89, 87, 94, 85, 91, 89, 91, 84, 92, 90, 91, 90, 91, 85, 90, 90, 85, 91, 91, 88, 93, 84, 87, 81, 82, 85, 93, 87, 87, 87, 90, 79, 89, 93, 90, 90, 89, 85, 90, 87, 83, 89, 80, 84, 88, 86, 86]",90
elective_patients_seen,3,"[33, 41, 32, 33, 35, 36, 34, 34, 33, 33, 32, 32, 37, 38, 35, 37, 35, 36, 33, 33, 35, 37, 35, 32, 32, 34, 35, 31, 32, 35, 33, 32, 33, 31, 34, 36, 33, 34, 38, 35, 33, 30, 33, 34, 32, 34, 34, 34, 33, 33, 35, 33, 34, 32, 33, 32, 33, 31, 35, 28, 31, 33, 33, 32, 27, 37, 36, 34, 37, 36, 30, 32, 32, 36, 36, 35, 32, 34, 32, 34, 34, 34, 29, 33, 35, 31, 34, 33, 34, 35, 33, 34, 33, 35, 31, 35, 39, 33, 34, 30]",90
daycase_patients_seen,3,"[35, 32, 28, 30, 31, 29, 33, 31, 37, 29, 40, 26, 33, 31, 29, 33, 31, 32, 33, 35, 30, 27, 29, 33, 30, 30, 35, 26, 34, 29, 27, 25, 34, 26, 27, 35, 40, 28, 34, 32, 36, 27, 25, 28, 27, 34, 32, 30, 33, 29, 32, 37, 33, 30, 35, 26, 30, 35, 29, 28, 32, 30, 36, 22, 28, 31, 27, 32, 32, 28, 31, 31, 28, 29, 29, 24, 34, 35, 31, 30, 32, 33, 31, 32, 35, 29, 29, 36, 33, 33, 29, 31, 33, 35, 28, 31, 28, 30, 25, 25]",90
emergency_patients_cancelled,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",90
elective_patients_cancelled,3,"[6, 6, 6, 8, 7, 6, 6, 6, 6, 11, 6, 10, 6, 6, 6, 5, 6, 8, 7, 6, 5, 6, 6, 5, 7, 5, 6, 9, 6, 7, 8, 8, 5, 6, 8, 5, 5, 6, 5, 6, 5, 9, 8, 5, 7, 5, 6, 6, 7, 8, 5, 7, 6, 7, 6, 9, 6, 8, 6, 7, 6, 6, 6, 10, 6, 6, 5, 6, 6, 7, 6, 9, 6, 6, 6, 6, 6, 5, 8, 8, 6, 5, 8, 5, 6, 6, 8, 5, 6, 6, 6, 6, 5, 6, 9, 6, 6, 6, 6, 8]",90
daycase_patients_cancelled,3,"[28, 26, 31, 30, 27, 25, 26, 28, 22, 35, 27, 33, 25, 32, 25, 30, 29, 26, 30, 28, 31, 34, 36, 24, 30, 27, 22, 26, 25, 27, 26, 36, 24, 27, 28, 29, 21, 33, 29, 29, 25, 34, 36, 29, 31, 28, 30, 30, 30, 31, 27, 22, 30, 29, 30, 33, 27, 26, 31, 31, 26, 29, 29, 33, 29, 33, 29, 27, 30, 26, 30, 29, 29, 32, 29, 33, 30, 35, 33, 34, 27, 30, 30, 24, 30, 32, 30, 31, 22, 31, 22, 28, 22, 24, 32, 25, 26, 27, 29, 29]",90
emergency_surgery,3,"[148.75000000000003, 140.52499999999998, 144.89999999999992, 150.32499999999996, 140.87499999999994, 139.475, 137.89999999999998, 133.69999999999996, 142.62500000000003, 147.525, 135.62500000000003, 151.375, 129.67499999999998, 133.17500000000004, 142.275, 132.12500000000003, 144.375, 131.94999999999996, 130.2, 144.89999999999998, 134.92499999999995, 141.22500000000002, 139.125, 142.97500000000002, 140.0, 133.525, 133.70000000000002, 156.2750000000001, 127.4, 140.17499999999998, 142.27500000000003, 149.10000000000002, 134.92499999999998, 133.7, 149.275, 143.85000000000002, 125.29999999999998, 147.7, 130.02499999999995, 144.02499999999995, 115.32499999999999, 155.925, 138.95, 146.82500000000002, 140.35, 132.12500000000003, 136.67499999999998, 145.25, 135.97499999999997, 149.45, 137.89999999999998, 124.77499999999999, 139.475, 145.77500000000003, 141.92499999999993, 154.0, 138.07500000000002, 153.825, 138.42499999999998, 154.52499999999995, 136.14999999999995, 142.44999999999996, 139.65, 152.77499999999995, 135.45000000000002, 146.82499999999993, 139.47499999999997, 140.69999999999996, 143.85, 136.67499999999995, 152.42499999999998, 149.27499999999998, 142.45000000000005, 149.62499999999994, 140.0, 143.675, 141.92499999999993, 136.84999999999997, 148.925, 153.825, 135.27500000000006, 137.725, 150.32499999999996, 139.29999999999998, 130.725, 140.87499999999994, 152.42500000000004, 145.59999999999997, 139.99999999999994, 137.37499999999994, 125.12499999999999, 137.20000000000002, 132.12499999999997, 127.22499999999997, 150.325, 125.3, 131.59999999999997, 131.94999999999996, 143.85, 148.39999999999995]",90
elective_surgery,3,"[71.4375, 73.1875, 71.125, 66.9375, 72.0625, 70.875, 72.5, 71.375, 72.1875, 64.3125, 72.625, 64.0, 71.1875, 72.25, 71.3125, 71.9375, 70.9375, 71.25, 71.0625, 72.5625, 71.3125, 72.3125, 71.3125, 71.5, 71.5, 72.875, 71.3125, 63.3125, 71.125, 72.4375, 70.6875, 69.625, 71.8125, 71.5625, 67.25, 71.625, 71.8125, 71.75, 72.25, 72.0625, 71.4375, 63.75, 69.1875, 72.875, 71.5, 72.125, 69.875, 71.375, 71.4375, 68.4375, 72.0625, 71.8125, 71.375, 71.125, 72.1875, 65.5, 71.0625, 66.3125, 72.0625, 62.75, 70.4375, 72.1875, 71.8125, 63.625, 69.9375, 72.6875, 72.375, 71.0, 72.3125, 72.375, 70.875, 68.125, 71.5, 73.125, 72.0, 71.6875, 72.25, 71.75, 67.75, 67.25, 71.0, 71.75, 64.1875, 71.4375, 72.4375, 71.1875, 69.125, 70.6875, 70.625, 71.3125, 71.4375, 71.75, 70.6875, 71.3125, 64.0625, 72.0625, 72.1875, 72.5625, 71.75, 68.625]",90
daycase_surgery,3,"[33.40625, 34.25, 31.375, 34.5, 33.34375, 34.71875, 34.78125, 36.71875, 38.21875, 33.78125, 37.5625, 31.4375, 37.96875, 34.46875, 33.59375, 34.96875, 35.59375, 35.9375, 38.90625, 33.21875, 33.9375, 32.90625, 33.40625, 33.65625, 33.375, 33.9375, 39.40625, 31.0625, 34.5625, 34.34375, 33.09375, 31.09375, 38.875, 37.25, 31.96875, 35.09375, 42.8125, 31.375, 39.625, 33.3125, 41.625, 31.40625, 31.46875, 33.25, 33.09375, 34.9375, 34.625, 32.8125, 33.84375, 31.90625, 35.0, 41.40625, 35.34375, 33.9375, 33.78125, 31.8125, 33.1875, 33.78125, 33.78125, 31.9375, 35.375, 31.125, 35.4375, 31.375, 34.5625, 31.28125, 33.84375, 34.0625, 33.6875, 33.625, 33.71875, 32.96875, 33.8125, 30.96875, 33.59375, 31.125, 32.3125, 33.78125, 30.90625, 31.125, 38.0, 33.28125, 31.84375, 37.25, 37.53125, 34.53125, 34.71875, 33.75, 38.34375, 33.65625, 38.28125, 35.40625, 41.15625, 42.96875, 31.375, 40.46875, 33.4375, 39.9375, 35.21875, 30.90625]",90
emergency_patients_seen,4,"[88, 91, 88, 85, 87, 87, 86, 86, 95, 87, 93, 89, 81, 83, 93, 85, 87, 82, 90, 86, 83, 85, 89, 95, 88, 87, 92, 93, 78, 91, 87, 96, 87, 86, 85, 88, 82, 88, 81, 85, 77, 95, 90, 95, 90, 83, 81, 88, 85, 92, 86, 83, 87, 89, 87, 94, 85, 91, 89, 91, 84, 92, 90, 91, 90, 91, 85, 90, 90, 85, 91, 91, 88, 93, 84, 87, 81, 82, 85, 93, 87, 87, 87, 90, 79, 89, 93, 90, 90, 89, 85, 90, 87, 83, 89, 80, 84, 88, 86, 86]",90
elective_patients_seen,4,"[33, 41, 32, 33, 35, 36, 34, 34, 33, 38, 32, 36, 37, 39, 35, 37, 35, 36, 33, 33, 35, 37, 35, 32, 32, 34, 35, 31, 32, 35, 33, 34, 33, 31, 37, 36, 35, 34, 38, 35, 33, 31, 33, 34, 32, 34, 34, 34, 33, 35, 35, 33, 34, 32, 33, 35, 33, 33, 35, 28, 31, 33, 33, 33, 27, 37, 36, 34, 37, 36, 30, 35, 32, 36, 36, 35, 32, 34, 34, 36, 34, 34, 32, 33, 35, 31, 36, 33, 34, 35, 33, 34, 33, 35, 32, 35, 39, 33, 34, 32]",90
daycase_patients_seen,4,"[36, 32, 31, 30, 31, 31, 33, 35, 39, 29, 44, 26, 38, 36, 31, 36, 34, 32, 34, 35, 32, 27, 29, 35, 30, 30, 38, 26, 38, 29, 27, 25, 38, 26, 29, 38, 40, 30, 38, 34, 36, 27, 25, 28, 28, 34, 32, 31, 34, 32, 32, 37, 36, 34, 35, 26, 30, 35, 30, 28, 35, 32, 41, 24, 28, 32, 29, 34, 34, 28, 31, 34, 28, 31, 29, 26, 36, 35, 32, 33, 36, 33, 33, 31, 35, 31, 29, 38, 38, 35, 32, 30, 33, 35, 30, 32, 28, 33, 25, 28]",90
emergency_patients_cancelled,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",90
elective_patients_cancelled,4,"[6, 6, 6, 8, 7, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 5, 6, 8, 7, 6, 5, 6, 6, 5, 7, 5, 6, 9, 6, 7, 8, 6, 5, 6, 5, 5, 3, 6, 5, 6, 5, 8, 8, 5, 7, 5, 6, 6, 7, 6, 5, 7, 6, 7, 6, 6, 6, 6, 6, 7, 6, 6, 6, 9, 6, 6, 5, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 5, 5, 5, 6, 6, 6, 5, 6, 6, 6, 6, 5, 6, 8, 6, 6, 6, 6, 6]",90
daycase_patients_cancelled,4,"[27, 26, 28, 30, 27, 23, 26, 24, 20, 35, 23, 33, 20, 27, 23, 27, 26, 26, 29, 28, 29, 34, 36, 22, 30, 27, 19, 26, 21, 27, 26, 36, 20, 27, 26, 26, 21, 31, 25, 27, 25, 34, 36, 29, 30, 28, 30, 29, 29, 28, 27, 22, 27, 25, 30, 33, 27, 26, 30, 31, 23, 27, 24, 31, 29, 32, 27, 25, 28, 26, 30, 26, 29, 30, 29, 31, 28, 35, 32, 31, 23, 30, 28, 25, 30, 30, 30, 29, 17, 29, 19, 29, 22, 24, 30, 24, 26, 24, 29, 26]",90
emergency_surgery,4,"[148.75000000000003, 140.52499999999998, 144.89999999999992, 150.32499999999996, 140.87499999999994, 139.475, 137.89999999999998, 133.69999999999996, 142.62500000000003, 147.525, 135.62500000000003, 151.375, 129.67499999999998, 133.17500000000004, 142.275, 132.12500000000003, 144.375, 131.94999999999996, 130.2, 144.89999999999998, 134.92499999999995, 141.22500000000002, 139.125, 142.97500000000002, 140.0, 133.525, 133.70000000000002, 156.2750000000001, 127.4, 140.17499999999998, 142.27500000000003, 149.10000000000002, 134.92499999999998, 133.7, 149.275, 143.85000000000002, 125.29999999999998, 147.7, 130.02499999999995, 144.02499999999995, 115.32499999999999, 155.925, 138.95, 146.82500000000002, 140.35, 132.12500000000003, 136.67499999999998, 145.25, 135.97499999999997, 149.45, 137.89999999999998, 124.77499999999999, 139.475, 145.77500000000003, 141.92499999999993, 154.0, 138.07500000000002, 153.825, 138.42499999999998, 154.52499999999995, 136.14999999999995, 142.44999999999996, 139.65, 152.77499999999995, 135.45000000000002, 146.82499999999993, 139.47499999999997, 140.69999999999996, 143.85, 136.67499999999995, 152.42499999999998, 149.27499999999998, 142.45000000000005, 149.62499999999994, 140.0, 143.675, 141.92499999999993, 136.84999999999997, 148.925, 153.825, 135.27500000000006, 137.725, 150.32499999999996, 139.29999999999998, 130.725, 140.87499999999994, 152.42500000000004, 145.59999999999997, 139.99999999999994, 137.37499999999994, 125.12499999999999, 137.20000000000002, 132.12499999999997, 127.22499999999997, 150.325, 125.3, 131.59999999999997, 131.94999999999996, 143.85, 148.39999999999995]",90
elective_surgery,4,"[71.4375, 73.1875, 71.125, 66.9375, 72.0625, 70.875, 72.5, 71.375, 72.1875, 72.25, 72.625, 71.625, 71.1875, 74.4375, 71.3125, 71.9375, 70.9375, 71.25, 71.0625, 72.5625, 71.3125, 72.3125, 71.3125, 71.5, 71.5, 72.875, 71.3125, 63.3125, 71.125, 72.4375, 70.6875, 71.0, 71.8125, 71.5625, 72.3125, 71.625, 75.4375, 71.75, 72.25, 72.0625, 71.4375, 66.6875, 69.1875, 72.875, 71.5, 72.125, 69.875, 71.375, 71.4375, 72.0625, 72.0625, 71.8125, 71.375, 71.125, 72.1875, 70.9375, 71.0625, 70.6875, 72.0625, 62.75, 70.4375, 72.1875, 71.8125, 65.8125, 69.9375, 72.6875, 72.375, 71.0, 72.3125, 72.375, 70.875, 71.6875, 71.5, 73.125, 72.0, 71.6875, 72.25, 71.75, 72.125, 72.375, 71.0, 71.75, 71.875, 71.4375, 72.4375, 71.1875, 72.75, 70.6875, 70.625, 71.3125, 71.4375, 71.75, 70.6875, 71.3125, 66.25, 72.0625, 72.1875, 72.5625, 71.75, 71.875]",90
daycase_surgery,4,"[34.5, 34.25, 33.71875, 34.5, 33.34375, 37.28125, 34.78125, 42.03125, 41.53125, 33.78125, 41.5625, 31.4375, 41.5625, 41.625, 36.15625, 40.6875, 37.9375, 35.9375, 40.9375, 33.21875, 38.0, 32.90625, 33.40625, 38.28125, 33.375, 33.9375, 43.25, 31.0625, 40.625, 34.34375, 33.09375, 31.09375, 42.125, 37.25, 34.15625, 37.4375, 42.8125, 33.75, 41.9375, 35.5, 41.625, 31.40625, 31.46875, 33.25, 34.5625, 34.9375, 34.625, 33.53125, 35.875, 34.0625, 35.0, 41.40625, 38.625, 39.4375, 33.78125, 31.8125, 33.1875, 33.78125, 34.5, 31.9375, 40.71875, 33.3125, 42.21875, 32.4375, 34.5625, 33.3125, 36.78125, 35.875, 37.75, 33.625, 33.71875, 36.4375, 33.8125, 33.34375, 33.59375, 32.375, 34.6875, 33.78125, 32.1875, 33.46875, 42.375, 33.28125, 34.03125, 36.71875, 37.53125, 38.59375, 34.71875, 36.125, 42.5, 37.71875, 41.375, 34.6875, 41.15625, 42.96875, 33.75, 41.9375, 33.4375, 42.09375, 35.21875, 33.0625]",90
emergency_patients_seen,5,"[88, 91, 88, 85, 87, 87, 86, 86, 95, 87, 93, 89, 81, 83, 93, 85, 87, 82, 90, 86, 83, 85, 89, 95, 88, 87, 92, 93, 78, 91, 87, 96, 87, 86, 85, 88, 82, 88, 81, 85, 77, 95, 90, 95, 90, 83, 81, 88, 85, 92, 86, 83, 87, 89, 87, 94, 85, 91, 89, 91, 84, 92, 90, 91, 90, 91, 85, 90, 90, 85, 91, 91, 88, 93, 84, 87, 81, 82, 85, 93, 87, 87, 87, 90, 79, 89, 93, 90, 90, 89, 85, 90, 87, 83, 89, 80, 84, 88, 86, 86]",90
